Fecha,Area_Sanitaria,Personas_Infectadas 
2020-12-17,"A.S. VIGO","84"
2020-12-17,"GALICIA","403"
2020-12-18,"A.S. A CORUÑA E CEE","77"
2020-12-18,"A.S. FERROL","10"
2020-12-18,"A.S. LUGO, A MARIÑA E MONFORTE","23"
2020-12-18,"A.S. OURENSE, VERÍN E O BARCO","25"
2020-12-18,"A.S. PONTEVEDRA E O SALNÉS","76"
2020-12-18,"A.S. SANTIAGO E BARBANZA","102"
2020-12-18,"A.S. VIGO","93"
2020-12-18,"GALICIA","406"
2020-12-19,"A.S. A CORUÑA E CEE","51"
2020-12-19,"A.S. FERROL","12"
2020-12-19,"A.S. LUGO, A MARIÑA E MONFORTE","31"
2020-12-19,"A.S. OURENSE, VERÍN E O BARCO","17"
2020-12-19,"A.S. PONTEVEDRA E O SALNÉS","42"
2020-12-19,"A.S. SANTIAGO E BARBANZA","62"
2020-12-19,"A.S. VIGO","74"
2020-12-19,"GALICIA","289"
2020-12-20,"A.S. A CORUÑA E CEE","40"
2020-12-20,"A.S. FERROL","17"
2020-12-20,"A.S. LUGO, A MARIÑA E MONFORTE","19"
2020-12-20,"A.S. OURENSE, VERÍN E O BARCO","47"
2020-12-20,"A.S. PONTEVEDRA E O SALNÉS","26"
2020-12-20,"A.S. SANTIAGO E BARBANZA","63"
2020-12-20,"A.S. VIGO","62"
2020-12-20,"GALICIA","274"
2020-12-21,"A.S. A CORUÑA E CEE","18"
2020-12-21,"A.S. FERROL","11"
2020-12-21,"A.S. LUGO, A MARIÑA E MONFORTE","11"
2020-12-21,"A.S. OURENSE, VERÍN E O BARCO","36"
2020-12-21,"A.S. PONTEVEDRA E O SALNÉS","37"
2020-12-21,"A.S. SANTIAGO E BARBANZA","51"
2020-12-21,"A.S. VIGO","63"
2020-12-21,"GALICIA","227"
2020-12-22,"A.S. A CORUÑA E CEE","59"
2020-12-22,"A.S. FERROL","16"
2020-12-22,"A.S. LUGO, A MARIÑA E MONFORTE","25"
2020-12-22,"A.S. OURENSE, VERÍN E O BARCO","38"
2020-12-22,"A.S. PONTEVEDRA E O SALNÉS","51"
2020-12-22,"A.S. SANTIAGO E BARBANZA","85"
2020-12-22,"A.S. VIGO","75"
2020-12-22,"GALICIA","349"
2020-12-23,"A.S. A CORUÑA E CEE","70"
2020-12-23,"A.S. FERROL","16"
2020-12-23,"A.S. LUGO, A MARIÑA E MONFORTE","40"
2020-12-23,"A.S. OURENSE, VERÍN E O BARCO","47"
2020-12-23,"A.S. PONTEVEDRA E O SALNÉS","61"
2020-12-23,"A.S. SANTIAGO E BARBANZA","115"
2020-12-23,"A.S. VIGO","118"
2020-12-23,"GALICIA","467"
2020-12-24,"A.S. A CORUÑA E CEE","62"
2020-12-24,"A.S. FERROL","23"
2020-12-24,"A.S. LUGO, A MARIÑA E MONFORTE","31"
2020-12-24,"A.S. OURENSE, VERÍN E O BARCO","61"
2020-12-24,"A.S. PONTEVEDRA E O SALNÉS","57"
2020-12-24,"A.S. SANTIAGO E BARBANZA","60"
2020-12-24,"A.S. VIGO","89"
2020-12-24,"GALICIA","383"
2020-12-25,"A.S. A CORUÑA E CEE","56"
2020-12-25,"A.S. FERROL","11"
2020-12-25,"A.S. LUGO, A MARIÑA E MONFORTE","27"
2020-12-25,"A.S. OURENSE, VERÍN E O BARCO","18"
2020-12-25,"A.S. PONTEVEDRA E O SALNÉS","37"
2020-12-25,"A.S. SANTIAGO E BARBANZA","110"
2020-12-25,"A.S. VIGO","67"
2020-12-25,"GALICIA","326"
2020-12-26,"A.S. A CORUÑA E CEE","31"
2020-12-26,"A.S. FERROL","13"
2020-12-26,"A.S. LUGO, A MARIÑA E MONFORTE","38"
2020-12-26,"A.S. OURENSE, VERÍN E O BARCO","17"
2020-12-26,"A.S. PONTEVEDRA E O SALNÉS","42"
2020-12-26,"A.S. SANTIAGO E BARBANZA","79"
2020-12-26,"A.S. VIGO","48"
2020-12-26,"GALICIA","268"
2020-12-27,"A.S. A CORUÑA E CEE","65"
2020-12-27,"A.S. FERROL","20"
2020-12-27,"A.S. LUGO, A MARIÑA E MONFORTE","15"
2020-12-27,"A.S. OURENSE, VERÍN E O BARCO","25"
2020-12-27,"A.S. PONTEVEDRA E O SALNÉS","45"
2020-12-27,"A.S. SANTIAGO E BARBANZA","72"
2020-12-27,"A.S. VIGO","55"
2020-12-27,"GALICIA","297"
2020-12-28,"A.S. A CORUÑA E CEE","90"
2020-12-28,"A.S. FERROL","22"
2020-12-28,"A.S. LUGO, A MARIÑA E MONFORTE","18"
2020-12-28,"A.S. OURENSE, VERÍN E O BARCO","36"
2020-12-28,"A.S. PONTEVEDRA E O SALNÉS","29"
2020-12-28,"A.S. SANTIAGO E BARBANZA","96"
2020-12-28,"A.S. VIGO","62"
2020-12-28,"GALICIA","353"
2020-12-29,"A.S. A CORUÑA E CEE","82"
2020-12-29,"A.S. FERROL","13"
2020-12-29,"A.S. LUGO, A MARIÑA E MONFORTE","53"
2020-12-29,"A.S. OURENSE, VERÍN E O BARCO","36"
2020-12-29,"A.S. PONTEVEDRA E O SALNÉS","45"
2020-12-29,"A.S. SANTIAGO E BARBANZA","114"
2020-12-29,"A.S. VIGO","78"
2020-12-29,"GALICIA","421"
2020-12-30,"A.S. A CORUÑA E CEE","139"
2020-12-30,"A.S. FERROL","25"
2020-12-30,"A.S. LUGO, A MARIÑA E MONFORTE","45"
2020-12-30,"A.S. OURENSE, VERÍN E O BARCO","86"
2020-12-30,"A.S. PONTEVEDRA E O SALNÉS","38"
2020-12-30,"A.S. SANTIAGO E BARBANZA","101"
2020-12-30,"A.S. VIGO","115"
2020-12-30,"GALICIA","549"
2020-12-31,"A.S. A CORUÑA E CEE","119"
2020-12-31,"A.S. FERROL","31"
2020-12-31,"A.S. LUGO, A MARIÑA E MONFORTE","54"
2020-12-31,"A.S. OURENSE, VERÍN E O BARCO","41"
2020-12-31,"A.S. PONTEVEDRA E O SALNÉS","49"
2020-12-31,"A.S. SANTIAGO E BARBANZA","124"
2020-12-31,"A.S. VIGO","122"
2020-12-31,"GALICIA","540"
2021-01-01,"A.S. A CORUÑA E CEE","69"
2021-01-01,"A.S. FERROL","18"
2021-01-01,"A.S. LUGO, A MARIÑA E MONFORTE","40"
2021-01-01,"A.S. OURENSE, VERÍN E O BARCO","29"
2021-01-01,"A.S. PONTEVEDRA E O SALNÉS","56"
2021-01-01,"A.S. SANTIAGO E BARBANZA","98"
2021-01-01,"A.S. VIGO","95"
2021-01-01,"GALICIA","405"
2021-01-02,"A.S. A CORUÑA E CEE","78"
2021-01-02,"A.S. FERROL","34"
2021-01-02,"A.S. LUGO, A MARIÑA E MONFORTE","49"
2021-01-02,"A.S. OURENSE, VERÍN E O BARCO","45"
2021-01-02,"A.S. PONTEVEDRA E O SALNÉS","27"
2021-01-02,"A.S. SANTIAGO E BARBANZA","54"
2021-01-02,"A.S. VIGO","28"
2021-01-02,"GALICIA","315"
2021-01-03,"A.S. A CORUÑA E CEE","105"
2021-01-03,"A.S. FERROL","32"
2021-01-03,"A.S. LUGO, A MARIÑA E MONFORTE","35"
2021-01-03,"A.S. OURENSE, VERÍN E O BARCO","86"
2021-01-03,"A.S. PONTEVEDRA E O SALNÉS","50"
2021-01-03,"A.S. SANTIAGO E BARBANZA","63"
2021-01-03,"A.S. VIGO","42"
2021-01-03,"GALICIA","413"
2021-01-04,"A.S. A CORUÑA E CEE","117"
2021-01-04,"A.S. FERROL","26"
2021-01-04,"A.S. LUGO, A MARIÑA E MONFORTE","50"
2021-01-04,"A.S. OURENSE, VERÍN E O BARCO","61"
2021-01-04,"A.S. PONTEVEDRA E O SALNÉS","37"
2021-01-04,"A.S. SANTIAGO E BARBANZA","95"
2021-01-04,"A.S. VIGO","38"
2021-01-04,"GALICIA","424"
2021-01-05,"A.S. A CORUÑA E CEE","176"
2021-01-05,"A.S. FERROL","51"
2021-01-05,"A.S. LUGO, A MARIÑA E MONFORTE","57"
2021-01-05,"A.S. OURENSE, VERÍN E O BARCO","105"
2021-01-05,"A.S. PONTEVEDRA E O SALNÉS","37"
2021-01-05,"A.S. SANTIAGO E BARBANZA","117"
2021-01-05,"A.S. VIGO","122"
2021-01-05,"GALICIA","665"
2021-01-06,"A.S. A CORUÑA E CEE","175"
2021-01-06,"A.S. FERROL","46"
2021-01-06,"A.S. LUGO, A MARIÑA E MONFORTE","80"
2021-01-06,"A.S. OURENSE, VERÍN E O BARCO","84"
2021-01-06,"A.S. PONTEVEDRA E O SALNÉS","52"
2021-01-06,"A.S. SANTIAGO E BARBANZA","162"
2021-01-06,"A.S. VIGO","168"
2021-01-06,"GALICIA","767"
2021-01-07,"A.S. A CORUÑA E CEE","147"
2021-01-07,"A.S. FERROL","47"
2021-01-07,"A.S. LUGO, A MARIÑA E MONFORTE","86"
2021-01-07,"A.S. OURENSE, VERÍN E O BARCO","96"
2021-01-07,"A.S. PONTEVEDRA E O SALNÉS","55"
2021-01-07,"A.S. SANTIAGO E BARBANZA","132"
2021-01-07,"A.S. VIGO","135"
2021-01-07,"GALICIA","698"
2021-01-08,"A.S. A CORUÑA E CEE","214"
2021-01-08,"A.S. FERROL","38"
2021-01-08,"A.S. LUGO, A MARIÑA E MONFORTE","54"
2021-01-08,"A.S. OURENSE, VERÍN E O BARCO","110"
2021-01-08,"A.S. PONTEVEDRA E O SALNÉS","61"
2021-01-08,"A.S. SANTIAGO E BARBANZA","195"
2021-01-08,"A.S. VIGO","177"
2021-01-08,"GALICIA","849"
2021-01-09,"A.S. A CORUÑA E CEE","134"
2021-01-09,"A.S. FERROL","83"
2021-01-09,"A.S. LUGO, A MARIÑA E MONFORTE","60"
2021-01-09,"A.S. OURENSE, VERÍN E O BARCO","83"
2021-01-09,"A.S. PONTEVEDRA E O SALNÉS","41"
2021-01-09,"A.S. SANTIAGO E BARBANZA","111"
2021-01-09,"A.S. VIGO","163"
2021-01-09,"GALICIA","675"
2021-01-10,"A.S. A CORUÑA E CEE","215"
2021-01-10,"A.S. FERROL","73"
2021-01-10,"A.S. LUGO, A MARIÑA E MONFORTE","61"
2021-01-10,"A.S. OURENSE, VERÍN E O BARCO","135"
2021-01-10,"A.S. PONTEVEDRA E O SALNÉS","100"
2021-01-10,"A.S. SANTIAGO E BARBANZA","109"
2021-01-10,"A.S. VIGO","104"
2021-01-10,"GALICIA","797"
2021-01-11,"A.S. A CORUÑA E CEE","105"
2021-01-11,"A.S. FERROL","48"
2021-01-11,"A.S. LUGO, A MARIÑA E MONFORTE","55"
2021-01-11,"A.S. OURENSE, VERÍN E O BARCO","95"
2021-01-11,"A.S. PONTEVEDRA E O SALNÉS","73"
2021-01-11,"A.S. SANTIAGO E BARBANZA","192"
2021-01-11,"A.S. VIGO","161"
2021-01-11,"GALICIA","729"
2021-01-12,"A.S. A CORUÑA E CEE","264"
2021-01-12,"A.S. FERROL","85"
2021-01-12,"A.S. LUGO, A MARIÑA E MONFORTE","116"
2021-01-12,"A.S. OURENSE, VERÍN E O BARCO","165"
2021-01-12,"A.S. PONTEVEDRA E O SALNÉS","44"
2021-01-12,"A.S. SANTIAGO E BARBANZA","225"
2021-01-12,"A.S. VIGO","235"
2021-01-12,"GALICIA","1.134"
2021-01-13,"A.S. A CORUÑA E CEE","350"
2021-01-13,"A.S. FERROL","57"
2021-01-13,"A.S. LUGO, A MARIÑA E MONFORTE","87"
2021-01-13,"A.S. OURENSE, VERÍN E O BARCO","174"
2021-01-13,"A.S. PONTEVEDRA E O SALNÉS","96"
2021-01-13,"A.S. SANTIAGO E BARBANZA","213"
2021-01-13,"A.S. VIGO","223"
2021-01-13,"GALICIA","1.200"
2021-01-14,"A.S. A CORUÑA E CEE","251"
2021-01-14,"A.S. FERROL","160"
2021-01-14,"A.S. LUGO, A MARIÑA E MONFORTE","69"
2021-01-14,"A.S. OURENSE, VERÍN E O BARCO","179"
2021-01-14,"A.S. PONTEVEDRA E O SALNÉS","84"
2021-01-14,"A.S. SANTIAGO E BARBANZA","178"
2021-01-14,"A.S. VIGO","232"
2021-01-14,"GALICIA","1.153"
2021-01-15,"A.S. A CORUÑA E CEE","344"
2021-01-15,"A.S. FERROL","105"
2021-01-15,"A.S. LUGO, A MARIÑA E MONFORTE","118"
2021-01-15,"A.S. OURENSE, VERÍN E O BARCO","174"
2021-01-15,"A.S. PONTEVEDRA E O SALNÉS","98"
2021-01-15,"A.S. SANTIAGO E BARBANZA","212"
2021-01-15,"A.S. VIGO","281"
2021-01-15,"GALICIA","1.332"
2021-01-16,"A.S. A CORUÑA E CEE","346"
2021-01-16,"A.S. FERROL","101"
2021-01-16,"A.S. LUGO, A MARIÑA E MONFORTE","110"
2021-01-16,"A.S. OURENSE, VERÍN E O BARCO","201"
2021-01-16,"A.S. PONTEVEDRA E O SALNÉS","115"
2021-01-16,"A.S. SANTIAGO E BARBANZA","190"
2021-01-16,"A.S. VIGO","249"
2021-01-16,"GALICIA","1.312"
2021-01-17,"A.S. A CORUÑA E CEE","311"
2021-01-17,"A.S. FERROL","85"
2021-01-17,"A.S. LUGO, A MARIÑA E MONFORTE","88"
2021-01-17,"A.S. OURENSE, VERÍN E O BARCO","134"
2021-01-17,"A.S. PONTEVEDRA E O SALNÉS","122"
2021-01-17,"A.S. SANTIAGO E BARBANZA","146"
2021-01-17,"A.S. VIGO","94"
2021-01-17,"GALICIA","980"
2021-01-18,"A.S. A CORUÑA E CEE","273"
2021-01-18,"A.S. FERROL","105"
2021-01-18,"A.S. LUGO, A MARIÑA E MONFORTE","113"
2021-01-18,"A.S. OURENSE, VERÍN E O BARCO","171"
2021-01-18,"A.S. PONTEVEDRA E O SALNÉS","98"
2021-01-18,"A.S. SANTIAGO E BARBANZA","204"
2021-01-18,"A.S. VIGO","220"
2021-01-18,"GALICIA","1.184"
2021-01-19,"A.S. A CORUÑA E CEE","396"
2021-01-19,"A.S. FERROL","91"
2021-01-19,"A.S. LUGO, A MARIÑA E MONFORTE","85"
2021-01-19,"A.S. OURENSE, VERÍN E O BARCO","218"
2021-01-19,"A.S. PONTEVEDRA E O SALNÉS","83"
2021-01-19,"A.S. SANTIAGO E BARBANZA","192"
2021-01-19,"A.S. VIGO","237"
2021-01-19,"GALICIA","1.302"
2021-01-20,"A.S. A CORUÑA E CEE","457"
2021-01-20,"A.S. FERROL","150"
2021-01-20,"A.S. LUGO, A MARIÑA E MONFORTE","162"
2021-01-20,"A.S. OURENSE, VERÍN E O BARCO","256"
2021-01-20,"A.S. PONTEVEDRA E O SALNÉS","229"
2021-01-20,"A.S. SANTIAGO E BARBANZA","228"
2021-01-20,"A.S. VIGO","355"
2021-01-20,"GALICIA","1.837"
2021-01-21,"A.S. A CORUÑA E CEE","485"
2021-01-21,"A.S. FERROL","147"
2021-01-21,"A.S. LUGO, A MARIÑA E MONFORTE","160"
2021-01-21,"A.S. OURENSE, VERÍN E O BARCO","275"
2021-01-21,"A.S. PONTEVEDRA E O SALNÉS","143"
2021-01-21,"A.S. SANTIAGO E BARBANZA","282"
2021-01-21,"A.S. VIGO","351"
2021-01-21,"GALICIA","1.843"
2021-01-22,"A.S. A CORUÑA E CEE","579"
2021-01-22,"A.S. FERROL","127"
2021-01-22,"A.S. LUGO, A MARIÑA E MONFORTE","203"
2021-01-22,"A.S. OURENSE, VERÍN E O BARCO","247"
2021-01-22,"A.S. PONTEVEDRA E O SALNÉS","148"
2021-01-22,"A.S. SANTIAGO E BARBANZA","243"
2021-01-22,"A.S. VIGO","309"
2021-01-22,"GALICIA","1.856"
2021-01-23,"A.S. A CORUÑA E CEE","398"
2021-01-23,"A.S. FERROL","105"
2021-01-23,"A.S. LUGO, A MARIÑA E MONFORTE","150"
2021-01-23,"A.S. OURENSE, VERÍN E O BARCO","233"
2021-01-23,"A.S. PONTEVEDRA E O SALNÉS","112"
2021-01-23,"A.S. SANTIAGO E BARBANZA","176"
2021-01-23,"A.S. VIGO","243"
2021-01-23,"GALICIA","1.417"
2021-01-24,"A.S. A CORUÑA E CEE","262"
2021-01-24,"A.S. FERROL","106"
2021-01-24,"A.S. LUGO, A MARIÑA E MONFORTE","114"
2021-01-24,"A.S. OURENSE, VERÍN E O BARCO","150"
2021-01-24,"A.S. PONTEVEDRA E O SALNÉS","287"
2021-01-24,"A.S. SANTIAGO E BARBANZA","305"
2021-01-24,"A.S. VIGO","246"
2021-01-24,"GALICIA","1.470"
2021-01-25,"A.S. A CORUÑA E CEE","359"
2021-01-25,"A.S. FERROL","95"
2021-01-25,"A.S. LUGO, A MARIÑA E MONFORTE","135"
2021-01-25,"A.S. OURENSE, VERÍN E O BARCO","202"
2021-01-25,"A.S. PONTEVEDRA E O SALNÉS","171"
2021-01-25,"A.S. SANTIAGO E BARBANZA","216"
2021-01-25,"A.S. VIGO","191"
2021-01-25,"GALICIA","1.369"
2021-01-26,"A.S. A CORUÑA E CEE","448"
2021-01-26,"A.S. FERROL","129"
2021-01-26,"A.S. LUGO, A MARIÑA E MONFORTE","194"
2021-01-26,"A.S. OURENSE, VERÍN E O BARCO","231"
2021-01-26,"A.S. PONTEVEDRA E O SALNÉS","156"
2021-01-26,"A.S. SANTIAGO E BARBANZA","251"
2021-01-26,"A.S. VIGO","263"
2021-01-26,"GALICIA","1.672"
2021-01-27,"A.S. A CORUÑA E CEE","364"
2021-01-27,"A.S. FERROL","109"
2021-01-27,"A.S. LUGO, A MARIÑA E MONFORTE","139"
2021-01-27,"A.S. OURENSE, VERÍN E O BARCO","177"
2021-01-27,"A.S. PONTEVEDRA E O SALNÉS","196"
2021-01-27,"A.S. SANTIAGO E BARBANZA","239"
2021-01-27,"A.S. VIGO","230"
2021-01-27,"GALICIA","1.454"
2021-01-28,"A.S. A CORUÑA E CEE","343"
2021-01-28,"A.S. FERROL","112"
2021-01-28,"A.S. LUGO, A MARIÑA E MONFORTE","121"
2021-01-28,"A.S. OURENSE, VERÍN E O BARCO","156"
2021-01-28,"A.S. PONTEVEDRA E O SALNÉS","162"
2021-01-28,"A.S. SANTIAGO E BARBANZA","288"
2021-01-28,"A.S. VIGO","369"
2021-01-28,"GALICIA","1.551"
2021-01-29,"A.S. A CORUÑA E CEE","336"
2021-01-29,"A.S. FERROL","144"
2021-01-29,"A.S. LUGO, A MARIÑA E MONFORTE","200"
2021-01-29,"A.S. OURENSE, VERÍN E O BARCO","140"
2021-01-29,"A.S. PONTEVEDRA E O SALNÉS","217"
2021-01-29,"A.S. SANTIAGO E BARBANZA","199"
2021-01-29,"A.S. VIGO","264"
2021-01-29,"GALICIA","1.500"
2021-01-30,"A.S. A CORUÑA E CEE","324"
2021-01-30,"A.S. FERROL","106"
2021-01-30,"A.S. LUGO, A MARIÑA E MONFORTE","108"
2021-01-30,"A.S. OURENSE, VERÍN E O BARCO","148"
2021-01-30,"A.S. PONTEVEDRA E O SALNÉS","127"
2021-01-30,"A.S. SANTIAGO E BARBANZA","174"
2021-01-30,"A.S. VIGO","182"
2021-01-30,"GALICIA","1.169"
2021-01-31,"A.S. A CORUÑA E CEE","228"
2021-01-31,"A.S. FERROL","81"
2021-01-31,"A.S. LUGO, A MARIÑA E MONFORTE","90"
2021-01-31,"A.S. OURENSE, VERÍN E O BARCO","132"
2021-01-31,"A.S. PONTEVEDRA E O SALNÉS","154"
2021-01-31,"A.S. SANTIAGO E BARBANZA","126"
2021-01-31,"A.S. VIGO","163"
2021-01-31,"GALICIA","974"
2021-02-01,"A.S. A CORUÑA E CEE","229"
2021-02-01,"A.S. FERROL","115"
2021-02-01,"A.S. LUGO, A MARIÑA E MONFORTE","76"
2021-02-01,"A.S. OURENSE, VERÍN E O BARCO","99"
2021-02-01,"A.S. PONTEVEDRA E O SALNÉS","148"
2021-02-01,"A.S. SANTIAGO E BARBANZA","167"
2021-02-01,"A.S. VIGO","172"
2021-02-01,"GALICIA","1.006"
2021-02-02,"A.S. A CORUÑA E CEE","279"
2021-02-02,"A.S. FERROL","102"
2021-02-02,"A.S. LUGO, A MARIÑA E MONFORTE","90"
2021-02-02,"A.S. OURENSE, VERÍN E O BARCO","126"
2021-02-02,"A.S. PONTEVEDRA E O SALNÉS","144"
2021-02-02,"A.S. SANTIAGO E BARBANZA","156"
2021-02-02,"A.S. VIGO","248"
2021-02-02,"GALICIA","1.145"
2021-02-03,"A.S. A CORUÑA E CEE","315"
2021-02-03,"A.S. FERROL","104"
2021-02-03,"A.S. LUGO, A MARIÑA E MONFORTE","103"
2021-02-03,"A.S. OURENSE, VERÍN E O BARCO","96"
2021-02-03,"A.S. PONTEVEDRA E O SALNÉS","101"
2021-02-03,"A.S. SANTIAGO E BARBANZA","218"
2021-02-03,"A.S. VIGO","209"
2021-02-03,"GALICIA","1.146"
2021-02-04,"A.S. A CORUÑA E CEE","270"
2021-02-04,"A.S. FERROL","72"
2021-02-04,"A.S. LUGO, A MARIÑA E MONFORTE","66"
2021-02-04,"A.S. OURENSE, VERÍN E O BARCO","120"
2021-02-04,"A.S. PONTEVEDRA E O SALNÉS","174"
2021-02-04,"A.S. SANTIAGO E BARBANZA","149"
2021-02-04,"A.S. VIGO","131"
2021-02-04,"GALICIA","982"
2021-02-05,"A.S. A CORUÑA E CEE","234"
2021-02-05,"A.S. FERROL","108"
2021-02-05,"A.S. LUGO, A MARIÑA E MONFORTE","89"
2021-02-05,"A.S. OURENSE, VERÍN E O BARCO","83"
2021-02-05,"A.S. PONTEVEDRA E O SALNÉS","131"
2021-02-05,"A.S. SANTIAGO E BARBANZA","122"
2021-02-05,"A.S. VIGO","104"
2021-02-05,"GALICIA","871"
2021-02-06,"A.S. A CORUÑA E CEE","259"
2021-02-06,"A.S. FERROL","48"
2021-02-06,"A.S. LUGO, A MARIÑA E MONFORTE","85"
2021-02-06,"A.S. OURENSE, VERÍN E O BARCO","69"
2021-02-06,"A.S. PONTEVEDRA E O SALNÉS","100"
2021-02-06,"A.S. SANTIAGO E BARBANZA","114"
2021-02-06,"A.S. VIGO","89"
2021-02-06,"GALICIA","764"
2021-02-07,"A.S. A CORUÑA E CEE","176"
2021-02-07,"A.S. FERROL","39"
2021-02-07,"A.S. LUGO, A MARIÑA E MONFORTE","68"
2021-02-07,"A.S. OURENSE, VERÍN E O BARCO","39"
2021-02-07,"A.S. PONTEVEDRA E O SALNÉS","66"
2021-02-07,"A.S. SANTIAGO E BARBANZA","57"
2021-02-07,"A.S. VIGO","85"
2021-02-07,"GALICIA","530"
2021-02-08,"A.S. A CORUÑA E CEE","186"
2021-02-08,"A.S. FERROL","48"
2021-02-08,"A.S. LUGO, A MARIÑA E MONFORTE","36"
2021-02-08,"A.S. OURENSE, VERÍN E O BARCO","52"
2021-02-08,"A.S. PONTEVEDRA E O SALNÉS","79"
2021-02-08,"A.S. SANTIAGO E BARBANZA","57"
2021-02-08,"A.S. VIGO","106"
2021-02-08,"GALICIA","564"
2021-02-09,"A.S. A CORUÑA E CEE","215"
2021-02-09,"A.S. FERROL","43"
2021-02-09,"A.S. LUGO, A MARIÑA E MONFORTE","61"
2021-02-09,"A.S. OURENSE, VERÍN E O BARCO","79"
2021-02-09,"A.S. PONTEVEDRA E O SALNÉS","81"
2021-02-09,"A.S. SANTIAGO E BARBANZA","93"
2021-02-09,"A.S. VIGO","109"
2021-02-09,"GALICIA","681"
2021-02-10,"A.S. A CORUÑA E CEE","282"
2021-02-10,"A.S. FERROL","64"
2021-02-10,"A.S. LUGO, A MARIÑA E MONFORTE","78"
2021-02-10,"A.S. OURENSE, VERÍN E O BARCO","55"
2021-02-10,"A.S. PONTEVEDRA E O SALNÉS","74"
2021-02-10,"A.S. SANTIAGO E BARBANZA","67"
2021-02-10,"A.S. VIGO","116"
2021-02-10,"GALICIA","736"
2021-02-11,"A.S. A CORUÑA E CEE","195"
2021-02-11,"A.S. FERROL","46"
2021-02-11,"A.S. LUGO, A MARIÑA E MONFORTE","53"
2021-02-11,"A.S. OURENSE, VERÍN E O BARCO","42"
2021-02-11,"A.S. PONTEVEDRA E O SALNÉS","68"
2021-02-11,"A.S. SANTIAGO E BARBANZA","56"
2021-02-11,"A.S. VIGO","77"
2021-02-11,"GALICIA","537"
2021-02-12,"A.S. A CORUÑA E CEE","147"
2021-02-12,"A.S. FERROL","54"
2021-02-12,"A.S. LUGO, A MARIÑA E MONFORTE","74"
2021-02-12,"A.S. OURENSE, VERÍN E O BARCO","42"
2021-02-12,"A.S. PONTEVEDRA E O SALNÉS","81"
2021-02-12,"A.S. SANTIAGO E BARBANZA","57"
2021-02-12,"A.S. VIGO","51"
2021-02-12,"GALICIA","506"
2021-02-13,"A.S. A CORUÑA E CEE","105"
2021-02-13,"A.S. FERROL","39"
2021-02-13,"A.S. LUGO, A MARIÑA E MONFORTE","26"
2021-02-13,"A.S. OURENSE, VERÍN E O BARCO","34"
2021-02-13,"A.S. PONTEVEDRA E O SALNÉS","46"
2021-02-13,"A.S. SANTIAGO E BARBANZA","41"
2021-02-13,"A.S. VIGO","77"
2021-02-13,"GALICIA","368"
2021-02-14,"A.S. A CORUÑA E CEE","110"
2021-02-14,"A.S. FERROL","23"
2021-02-14,"A.S. LUGO, A MARIÑA E MONFORTE","53"
2021-02-14,"A.S. OURENSE, VERÍN E O BARCO","27"
2021-02-14,"A.S. PONTEVEDRA E O SALNÉS","56"
2021-02-14,"A.S. SANTIAGO E BARBANZA","17"
2021-02-14,"A.S. VIGO","72"
2021-02-14,"GALICIA","358"
2021-02-15,"A.S. A CORUÑA E CEE","102"
2021-02-15,"A.S. FERROL","30"
2021-02-15,"A.S. LUGO, A MARIÑA E MONFORTE","26"
2021-02-15,"A.S. OURENSE, VERÍN E O BARCO","17"
2021-02-15,"A.S. PONTEVEDRA E O SALNÉS","44"
2021-02-15,"A.S. SANTIAGO E BARBANZA","43"
2021-02-15,"A.S. VIGO","83"
2021-02-15,"GALICIA","345"
2021-02-16,"A.S. A CORUÑA E CEE","95"
2021-02-16,"A.S. FERROL","41"
2021-02-16,"A.S. LUGO, A MARIÑA E MONFORTE","39"
2021-02-16,"A.S. OURENSE, VERÍN E O BARCO","19"
2021-02-16,"A.S. PONTEVEDRA E O SALNÉS","47"
2021-02-16,"A.S. SANTIAGO E BARBANZA","53"
2021-02-16,"A.S. VIGO","39"
2021-02-16,"GALICIA","333"
2021-02-17,"A.S. A CORUÑA E CEE","129"
2021-02-17,"A.S. FERROL","39"
2021-02-17,"A.S. LUGO, A MARIÑA E MONFORTE","30"
2021-02-17,"A.S. OURENSE, VERÍN E O BARCO","19"
2021-02-17,"A.S. PONTEVEDRA E O SALNÉS","54"
2021-02-17,"A.S. SANTIAGO E BARBANZA","27"
2021-02-17,"A.S. VIGO","61"
2021-02-17,"GALICIA","359"
2021-02-18,"A.S. A CORUÑA E CEE","79"
2021-02-18,"A.S. FERROL","27"
2021-02-18,"A.S. LUGO, A MARIÑA E MONFORTE","33"
2021-02-18,"A.S. OURENSE, VERÍN E O BARCO","24"
2021-02-18,"A.S. PONTEVEDRA E O SALNÉS","61"
2021-02-18,"A.S. SANTIAGO E BARBANZA","30"
2021-02-18,"A.S. VIGO","67"
2021-02-18,"GALICIA","321"
2021-02-19,"A.S. A CORUÑA E CEE","97"
2021-02-19,"A.S. FERROL","44"
2021-02-19,"A.S. LUGO, A MARIÑA E MONFORTE","31"
2021-02-19,"A.S. OURENSE, VERÍN E O BARCO","23"
2021-02-19,"A.S. PONTEVEDRA E O SALNÉS","38"
2021-02-19,"A.S. SANTIAGO E BARBANZA","48"
2021-02-19,"A.S. VIGO","62"
2021-02-19,"GALICIA","343"
2021-02-20,"A.S. A CORUÑA E CEE","44"
2021-02-20,"A.S. FERROL","35"
2021-02-20,"A.S. LUGO, A MARIÑA E MONFORTE","30"
2021-02-20,"A.S. OURENSE, VERÍN E O BARCO","19"
