Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-08-15 18:00:00,"A.S. SANTIAGO E BARBANZA","25.021","40","1.322","23.341","30","5","413.030","156.342","370","136.399"
2021-08-15 18:00:00,"A.S. VIGO","35.619","165","3.294","31.882","53","8","587.357","296.264","454","91.512"
2021-08-15 18:00:00,"GALICIA","171.014","543","13.495","155.033","274","63","2.666.947","1.081.195","2.516","746.769"
2021-08-16 18:00:00,"A.S. A CORUÑA E CEE","40.626","122","4.217","35.808","73","21","602.394","168.013","618","215.871"
2021-08-16 18:00:00,"A.S. FERROL","11.024","36","899","9.894","10","9","170.857","66.160","225","22.062"
2021-08-16 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.799","72","1.330","16.239","30","8","298.552","146.222","225","56.741"
2021-08-16 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.562","26","797","19.336","28","7","309.739","142.589","430","104.952"
2021-08-16 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.656","37","1.351","19.111","31","5","287.692","105.654","194","120.829"
2021-08-16 18:00:00,"A.S. SANTIAGO E BARBANZA","25.070","50","1.290","23.422","32","5","413.529","156.342","370","136.817"
2021-08-16 18:00:00,"A.S. VIGO","35.681","63","3.192","32.045","59","8","587.863","296.264","456","91.777"
2021-08-16 18:00:00,"GALICIA","171.418","406","13.076","155.855","263","63","2.670.626","1.081.244","2.518","749.049"
2021-08-17 18:00:00,"A.S. A CORUÑA E CEE","40.765","144","4.029","36.133","73","21","603.686","168.123","620","216.436"
2021-08-17 18:00:00,"A.S. FERROL","11.061","38","878","9.951","11","10","171.306","66.162","226","22.164"
2021-08-17 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.897","100","1.344","16.321","30","7","299.407","146.228","227","57.031"
2021-08-17 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.610","46","791","19.390","25","6","310.511","142.603","430","105.390"
2021-08-17 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.711","56","1.295","19.222","28","4","288.292","105.692","194","121.694"
2021-08-17 18:00:00,"A.S. SANTIAGO E BARBANZA","25.147","74","1.259","23.530","30","5","414.216","156.372","370","137.357"
2021-08-17 18:00:00,"A.S. VIGO","35.824","144","3.134","32.245","62","10","588.729","296.291","457","92.183"
2021-08-17 18:00:00,"GALICIA","172.015","602","12.730","156.792","259","63","2.676.147","1.081.471","2.524","752.255"
2021-08-18 18:00:00,"A.S. A CORUÑA E CEE","40.938","170","3.840","36.495","74","18","605.157","169.729","620","216.914"
2021-08-18 18:00:00,"A.S. FERROL","11.118","56","853","10.033","12","11","171.903","66.201","226","22.248"
2021-08-18 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.960","60","1.287","16.438","29","6","300.169","146.268","230","57.314"
2021-08-18 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.663","55","740","19.493","29","6","311.621","142.634","431","105.889"
2021-08-18 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.754","43","1.211","19.349","29","4","288.587","105.850","194","122.594"
2021-08-18 18:00:00,"A.S. SANTIAGO E BARBANZA","25.212","62","1.203","23.651","29","5","414.897","156.430","370","137.873"
2021-08-18 18:00:00,"A.S. VIGO","35.983","158","2.985","32.552","62","10","590.080","296.419","458","92.562"
2021-08-18 18:00:00,"GALICIA","172.628","604","12.119","158.011","264","60","2.682.414","1.083.531","2.529","755.394"
2021-08-19 18:00:00,"A.S. A CORUÑA E CEE","41.091","151","3.648","36.839","74","19","606.543","169.855","621","217.376"
2021-08-19 18:00:00,"A.S. FERROL","11.185","66","850","10.102","12","10","172.322","67.040","227","22.382"
2021-08-19 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","18.056","97","1.282","16.539","27","6","300.848","146.299","230","57.676"
2021-08-19 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.723","61","735","19.557","31","6","312.526","142.653","432","106.410"
2021-08-19 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.813","60","1.128","19.491","28","4","289.094","106.098","194","123.474"
2021-08-19 18:00:00,"A.S. SANTIAGO E BARBANZA","25.314","100","1.174","23.782","27","6","415.603","157.746","370","138.429"
2021-08-19 18:00:00,"A.S. VIGO","36.152","167","2.935","32.771","69","11","591.596","296.622","458","93.095"
2021-08-19 18:00:00,"GALICIA","173.334","702","11.752","159.081","268","62","2.688.532","1.086.313","2.532","758.842"
2021-08-20 18:00:00,"A.S. A CORUÑA E CEE","41.242","156","3.466","37.172","71","20","607.833","169.975","621","217.821"
2021-08-20 18:00:00,"A.S. FERROL","11.236","52","822","10.181","13","9","172.790","67.052","227","22.480"
2021-08-20 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","18.167","111","1.235","16.696","25","6","301.516","146.329","231","58.011"
2021-08-20 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.787","67","758","19.597","29","8","313.270","142.681","433","106.855"
2021-08-20 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.883","69","1.105","19.584","22","4","289.502","106.318","194","124.232"
2021-08-20 18:00:00,"A.S. SANTIAGO E BARBANZA","25.428","114","1.188","23.882","20","6","416.315","157.826","370","139.135"
2021-08-20 18:00:00,"A.S. VIGO","36.301","142","2.796","33.057","65","11","592.997","296.776","460","93.803"
2021-08-20 18:00:00,"GALICIA","174.044","711","11.370","160.169","245","64","2.694.223","1.086.957","2.536","762.337"
2021-08-21 18:00:00,"A.S. A CORUÑA E CEE","41.361","114","3.294","37.462","74","20","608.850","170.014","622","218.152"
2021-08-21 18:00:00,"A.S. FERROL","11.288","52","809","10.246","15","9","173.289","67.066","227","22.558"
2021-08-21 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","18.283","117","1.232","16.815","26","5","302.159","146.343","231","58.342"
2021-08-21 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.828","41","728","19.668","28","8","314.068","142.686","433","107.333"
2021-08-21 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.915","32","1.003","19.717","20","4","289.873","106.370","195","125.204"
2021-08-21 18:00:00,"A.S. SANTIAGO E BARBANZA","25.555","129","1.220","23.977","21","6","417.135","157.851","370","140.638"
2021-08-21 18:00:00,"A.S. VIGO","36.374","75","2.592","33.334","63","11","593.992","296.955","460","94.129"
2021-08-21 18:00:00,"GALICIA","174.604","560","10.878","161.219","247","63","2.699.366","1.087.285","2.538","766.356"
2021-08-22 18:00:00,"A.S. A CORUÑA E CEE","41.462","101","3.096","37.759","79","19","609.984","170.026","624","218.460"
2021-08-22 18:00:00,"A.S. FERROL","11.321","33","785","10.303","18","11","173.600","67.069","227","22.598"
2021-08-22 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","18.361","78","1.231","16.894","30","5","302.771","146.344","231","58.506"
2021-08-22 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.871","43","714","19.725","31","8","314.491","142.686","433","107.582"
2021-08-22 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.960","45","945","19.820","19","4","290.245","106.375","195","125.672"
2021-08-22 18:00:00,"A.S. SANTIAGO E BARBANZA","25.630","75","1.211","24.061","21","6","417.626","157.853","370","141.136"
2021-08-22 18:00:00,"A.S. VIGO","36.446","71","2.429","33.569","70","10","594.512","296.968","460","94.327"
2021-08-22 18:00:00,"GALICIA","175.051","446","10.411","162.131","268","63","2.703.229","1.087.321","2.540","768.281"
2021-08-23 18:00:00,"A.S. A CORUÑA E CEE","41.543","85","2.930","38.005","77","19","610.601","170.059","625","218.959"
2021-08-23 18:00:00,"A.S. FERROL","11.354","32","751","10.370","21","9","173.899","67.072","227","22.698"
2021-08-23 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","18.473","110","1.292","16.944","26","3","303.443","146.348","232","58.816"
2021-08-23 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.896","26","697","19.767","27","8","314.929","142.698","433","107.908"
2021-08-23 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.986","26","884","19.905","14","4","290.555","106.392","197","126.197"
2021-08-23 18:00:00,"A.S. SANTIAGO E BARBANZA","25.712","82","1.202","24.152","17","5","418.280","157.872","370","141.545"
2021-08-23 18:00:00,"A.S. VIGO","36.489","42","2.282","33.757","60","10","594.895","296.977","462","94.656"
2021-08-23 18:00:00,"GALICIA","175.453","403","10.038","162.900","242","58","2.706.602","1.087.418","2.546","770.779"
2021-08-24 18:00:00,"A.S. A CORUÑA E CEE","41.660","119","2.793","38.256","68","18","612.045","170.131","628","219.556"
2021-08-24 18:00:00,"A.S. FERROL","11.380","26","720","10.427","17","9","174.281","67.080","227","22.771"
2021-08-24 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","18.610","138","1.342","17.031","26","2","304.260","146.376","232","59.095"
2021-08-24 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.947","51","694","19.821","30","7","315.808","142.815","433","109.653"
2021-08-24 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.009","23","828","19.983","14","4","290.983","106.440","198","126.637"
2021-08-24 18:00:00,"A.S. SANTIAGO E BARBANZA","25.810","97","1.223","24.229","18","5","418.982","157.909","370","142.135"
2021-08-24 18:00:00,"A.S. VIGO","36.604","117","2.180","33.974","49","10","596.128","297.062","462","94.923"
2021-08-24 18:00:00,"GALICIA","176.020","571","9.780","163.721","222","55","2.712.487","1.087.813","2.550","774.770"
2021-08-25 18:00:00,"A.S. A CORUÑA E CEE","41.759","98","2.609","38.538","65","18","612.821","170.230","629","219.911"
2021-08-25 18:00:00,"A.S. FERROL","11.415","35","696","10.486","19","8","174.906","67.096","227","22.854"
2021-08-25 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","18.712","101","1.377","17.098","30","3","304.980","147.079","232","59.426"
2021-08-25 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.989","41","688","19.869","28","7","316.319","144.893","433","110.029"
2021-08-25 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.047","39","795","20.054","13","5","291.831","106.469","199","127.035"
2021-08-25 18:00:00,"A.S. SANTIAGO E BARBANZA","25.917","106","1.248","24.311","16","5","419.856","157.957","370","142.737"
2021-08-25 18:00:00,"A.S. VIGO","36.679","77","2.073","34.155","44","13","597.102","298.044","462","95.207"
2021-08-25 18:00:00,"GALICIA","176.518","497","9.486","164.511","215","59","2.717.815","1.091.768","2.552","777.199"
2021-08-26 18:00:00,"A.S. A CORUÑA E CEE","41.875","120","2.530","38.732","63","16","613.943","170.256","630","220.232"
2021-08-26 18:00:00,"A.S. FERROL","11.437","23","660","10.544","20","6","175.245","67.097","227","22.935"
2021-08-26 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","18.837","124","1.422","17.178","31","3","305.742","147.759","232","59.661"
2021-08-26 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.063","58","707","19.924","26","9","317.226","144.913","433","110.590"
2021-08-26 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.078","30","731","20.149","17","5","292.179","106.500","199","127.553"
2021-08-26 18:00:00,"A.S. SANTIAGO E BARBANZA","26.047","125","1.291","24.398","15","6","420.534","157.978","370","143.263"
2021-08-26 18:00:00,"A.S. VIGO","36.740","57","1.943","34.346","45","12","597.873","298.730","462","95.507"
2021-08-26 18:00:00,"GALICIA","177.077","537","9.284","165.271","217","57","2.722.742","1.093.233","2.553","779.741"
2021-08-27 18:00:00,"A.S. A CORUÑA E CEE","41.978","102","2.384","38.977","50","16","614.923","170.421","634","220.565"
2021-08-27 18:00:00,"A.S. FERROL","11.455","18","642","10.580","23","7","175.547","67.117","227","23.002"
2021-08-27 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","18.939","99","1.437","17.265","26","3","306.559","148.320","232","60.003"
2021-08-27 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.112","49","708","19.972","22","9","318.054","144.965","433","110.974"
2021-08-27 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.102","23","689","20.215","14","5","292.638","106.587","199","127.968"
2021-08-27 18:00:00,"A.S. SANTIAGO E BARBANZA","26.152","102","1.320","24.474","19","4","421.218","158.080","370","143.716"
2021-08-27 18:00:00,"A.S. VIGO","36.791","49","1.773","34.567","40","11","599.388","299.341","462","95.954"
2021-08-27 18:00:00,"GALICIA","177.529","442","8.953","166.050","194","55","2.728.327","1.094.831","2.557","782.182"
2021-08-28 18:00:00,"A.S. A CORUÑA E CEE","42.068","90","2.271","39.179","45","16","615.939","170.450","635","220.923"
2021-08-28 18:00:00,"A.S. FERROL","11.475","20","610","10.632","24","7","175.789","67.129","227","23.053"
2021-08-28 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.028","89","1.462","17.329","28","3","307.468","148.336","232","60.312"
2021-08-28 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.142","28","686","20.023","24","8","318.560","144.973","434","111.308"
2021-08-28 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.119","18","634","20.286","13","5","293.096","106.637","200","128.523"
2021-08-28 18:00:00,"A.S. SANTIAGO E BARBANZA","26.218","66","1.330","24.530","17","4","421.903","158.101","370","144.992"
2021-08-28 18:00:00,"A.S. VIGO","36.871","81","1.614","34.806","39","12","600.321","299.433","462","96.151"
2021-08-28 18:00:00,"GALICIA","177.921","392","8.607","166.785","190","55","2.733.076","1.095.059","2.560","785.262"
2021-08-29 18:00:00,"A.S. A CORUÑA E CEE","42.142","74","2.178","39.346","50","16","616.670","170.452","635","221.190"
2021-08-29 18:00:00,"A.S. FERROL","11.493","18","586","10.674","25","5","176.203","67.129","227","23.102"
2021-08-29 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.096","71","1.457","17.402","28","4","308.092","148.336","232","60.442"
2021-08-29 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.181","39","687","20.059","27","8","319.185","144.973","436","111.558"
2021-08-29 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.139","20","589","20.350","14","5","293.782","106.637","201","128.866"
2021-08-29 18:00:00,"A.S. SANTIAGO E BARBANZA","26.265","47","1.306","24.601","17","4","422.581","158.102","370","145.434"
2021-08-29 18:00:00,"A.S. VIGO","36.910","40","1.472","34.986","40","12","600.905","299.433","463","96.333"
2021-08-29 18:00:00,"GALICIA","178.226","309","8.275","167.418","201","54","2.737.418","1.095.062","2.564","786.925"
2021-08-30 18:00:00,"A.S. A CORUÑA E CEE","42.214","72","2.083","39.513","42","16","617.248","170.482","635","221.583"
2021-08-30 18:00:00,"A.S. FERROL","11.511","18","565","10.713","21","6","176.541","67.129","227","23.178"
2021-08-30 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.147","52","1.437","17.472","28","4","308.850","148.341","233","60.632"
2021-08-30 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.210","28","672","20.102","20","9","319.812","144.979","437","111.931"
2021-08-30 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.148","10","557","20.391","10","5","294.275","106.647","201","129.339"
2021-08-30 18:00:00,"A.S. SANTIAGO E BARBANZA","26.312","46","1.317","24.637","15","4","423.278","158.103","370","145.988"
2021-08-30 18:00:00,"A.S. VIGO","36.953","34","1.391","35.110","33","11","601.329","299.440","463","96.589"
2021-08-30 18:00:00,"GALICIA","178.495","260","8.022","167.938","169","55","2.741.333","1.095.121","2.566","789.240"
2021-08-31 18:00:00,"A.S. A CORUÑA E CEE","42.284","70","1.993","39.672","44","17","618.470","170.642","636","221.910"
2021-08-31 18:00:00,"A.S. FERROL","11.526","14","529","10.763","17","5","176.963","67.136","228","23.218"
2021-08-31 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.221","76","1.402","17.579","23","4","309.830","148.360","235","60.862"
2021-08-31 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.264","54","695","20.133","20","6","320.401","144.996","437","112.401"
2021-08-31 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.162","12","529","20.433","8","5","295.050","106.675","201","129.710"
2021-08-31 18:00:00,"A.S. SANTIAGO E BARBANZA","26.372","57","1.317","24.697","17","5","424.196","158.142","370","146.533"
2021-08-31 18:00:00,"A.S. VIGO","36.995","44","1.347","35.196","27","10","602.112","299.486","463","96.878"
2021-08-31 18:00:00,"GALICIA","178.824","327","7.812","168.473","156","52","2.747.022","1.095.437","2.570","791.512"
2021-09-01 18:00:00,"A.S. A CORUÑA E CEE","42.354","69","1.871","39.864","37","17","619.288","172.196","636","222.278"
2021-09-01 18:00:00,"A.S. FERROL","11.540","15","507","10.799","17","5","177.356","67.141","228","23.264"
2021-09-01 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.280","58","1.402","17.636","29","4","310.593","148.371","236","61.100"
2021-09-01 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.311","45","679","20.195","20","7","321.251","145.025","438","112.844"
2021-09-01 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.192","27","504","20.488","10","5","296.033","106.833","201","130.096"
2021-09-01 18:00:00,"A.S. SANTIAGO E BARBANZA","26.441","67","1.309","24.774","16","5","425.027","158.191","370","146.901"
2021-09-01 18:00:00,"A.S. VIGO","37.040","49","1.250","35.338","24","10","603.128","299.557","465","97.138"
2021-09-01 18:00:00,"GALICIA","179.158","330","7.522","169.094","153","53","2.752.676","1.097.314","2.574","793.621"
2021-09-02 18:00:00,"A.S. A CORUÑA E CEE","42.411","61","1.762","40.029","39","16","620.184","172.299","637","222.606"
2021-09-02 18:00:00,"A.S. FERROL","11.555","14","452","10.869","18","5","177.604","67.950","228","23.310"
2021-09-02 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.333","53","1.408","17.683","30","2","311.308","148.392","236","61.346"
2021-09-02 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.323","12","654","20.232","18","7","321.798","145.036","438","113.273"
2021-09-02 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.206","15","478","20.528","9","4","296.270","107.040","201","130.472"
2021-09-02 18:00:00,"A.S. SANTIAGO E BARBANZA","26.494","52","1.283","24.853","17","4","425.819","159.443","370","147.357"
2021-09-02 18:00:00,"A.S. VIGO","37.070","27","1.126","35.491","23","9","603.648","299.635","467","97.483"
2021-09-02 18:00:00,"GALICIA","179.392","234","7.163","169.685","154","47","2.756.631","1.099.795","2.577","795.847"
2021-09-03 18:00:00,"A.S. A CORUÑA E CEE","42.468","51","1.616","40.232","38","14","620.698","172.385","637","223.110"
2021-09-03 18:00:00,"A.S. FERROL","11.565","10","395","10.936","16","7","177.817","67.962","228","23.375"
2021-09-03 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.396","63","1.315","17.838","30","3","311.989","148.412","237","61.650"
2021-09-03 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.374","53","646","20.291","19","6","322.618","145.048","438","113.666"
2021-09-03 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.222","16","429","20.593","9","3","296.824","107.306","201","130.906"
2021-09-03 18:00:00,"A.S. SANTIAGO E BARBANZA","26.545","51","1.228","24.958","17","4","426.561","159.474","371","147.699"
2021-09-03 18:00:00,"A.S. VIGO","37.139","67","999","35.686","25","11","604.444","299.704","467","97.892"
2021-09-03 18:00:00,"GALICIA","179.709","311","6.628","170.534","154","48","2.760.951","1.100.291","2.579","798.298"
2021-09-04 18:00:00,"A.S. A CORUÑA E CEE","42.519","50","1.516","40.380","38","13","621.481","172.385","640","223.365"
2021-09-04 18:00:00,"A.S. FERROL","11.571","6","352","10.985","20","6","178.081","67.962","228","23.432"
2021-09-04 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.441","45","1.243","17.955","24","4","312.496","148.412","237","61.789"
2021-09-04 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.397","23","593","20.367","19","7","323.023","145.048","438","114.023"
2021-09-04 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.236","15","371","20.665","10","4","297.414","107.306","201","131.229"
2021-09-04 18:00:00,"A.S. SANTIAGO E BARBANZA","26.586","42","1.132","25.095","17","4","427.237","159.506","371","148.093"
2021-09-04 18:00:00,"A.S. VIGO","37.165","27","909","35.802","23","8","605.047","299.704","467","98.084"
2021-09-04 18:00:00,"GALICIA","179.915","208","6.116","171.249","151","46","2.764.779","1.100.323","2.582","800.015"
2021-09-05 18:00:00,"A.S. A CORUÑA E CEE","42.563","45","1.457","40.483","40","13","622.093","172.386","640","223.811"
2021-09-05 18:00:00,"A.S. FERROL","11.580","9","321","11.025","19","7","178.322","67.962","228","23.453"
2021-09-05 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.504","63","1.221","18.040","25","4","313.263","148.415","237","61.882"
2021-09-05 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.417","20","586","20.394","20","7","323.522","145.048","438","114.146"
2021-09-05 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.251","15","358","20.692","10","5","297.943","107.306","202","131.563"
2021-09-05 18:00:00,"A.S. SANTIAGO E BARBANZA","26.618","32","1.047","25.212","16","4","427.873","159.506","371","148.359"
2021-09-05 18:00:00,"A.S. VIGO","37.176","11","858","35.863","23","8","605.381","299.704","468","98.238"
2021-09-05 18:00:00,"GALICIA","180.109","195","5.848","171.709","153","48","2.768.397","1.100.327","2.584","801.452"
2021-09-06 18:00:00,"A.S. A CORUÑA E CEE","42.611","50","1.400","40.585","39","13","622.780","172.442","643","224.108"
2021-09-06 18:00:00,"A.S. FERROL","11.584","5","292","11.057","15","6","178.667","67.965","229","23.530"
2021-09-06 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.529","26","1.140","18.146","21","4","313.786","148.420","237","62.072"
2021-09-06 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.433","17","557","20.438","20","8","323.887","145.060","439","114.551"
2021-09-06 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.259","9","327","20.731","11","5","298.133","107.349","202","131.969"
2021-09-06 18:00:00,"A.S. SANTIAGO E BARBANZA","26.653","32","1.020","25.274","14","4","428.640","159.526","371","148.728"
2021-09-06 18:00:00,"A.S. VIGO","37.196","19","820","35.921","24","6","605.693","299.838","469","98.457"
2021-09-06 18:00:00,"GALICIA","180.265","158","5.556","172.152","144","46","2.771.586","1.100.600","2.590","803.415"
2021-09-06 18:00:00,"A.S. A CORUÑA E CEE","42.611","50","1.400","40.585","39","13","622.780","172.442","643","224.108"
2021-09-06 18:00:00,"A.S. FERROL","11.584","5","292","11.057","15","6","178.667","67.965","229","23.530"
2021-09-06 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.529","26","1.140","18.146","21","4","313.786","148.420","237","62.072"
2021-09-06 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.433","17","557","20.438","20","8","323.887","145.060","439","114.551"
2021-09-06 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.259","9","327","20.731","11","5","298.133","107.349","202","131.969"
2021-09-06 18:00:00,"A.S. SANTIAGO E BARBANZA","26.653","32","1.020","25.274","14","4","428.640","159.526","371","148.728"
2021-09-06 18:00:00,"A.S. VIGO","37.196","19","820","35.921","24","6","605.693","299.838","469","98.457"
2021-09-06 18:00:00,"GALICIA","180.265","158","5.556","172.152","144","46","2.771.586","1.100.600","2.590","803.415"
2021-09-06 18:00:00,"A.S. A CORUÑA E CEE","42.611","50","1.400","40.585","39","13","622.780","172.442","643","224.108"
2021-09-06 18:00:00,"A.S. FERROL","11.584","5","292","11.057","15","6","178.667","67.965","229","23.530"
2021-09-06 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.529","26","1.140","18.146","21","4","313.786","148.420","237","62.072"
2021-09-06 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.433","17","557","20.438","20","8","323.887","145.060","439","114.551"
2021-09-06 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.259","9","327","20.731","11","5","298.133","107.349","202","131.969"
2021-09-06 18:00:00,"A.S. SANTIAGO E BARBANZA","26.653","32","1.020","25.274","14","4","428.640","159.526","371","148.728"
2021-09-06 18:00:00,"A.S. VIGO","37.196","19","820","35.921","24","6","605.693","299.838","469","98.457"
2021-09-06 18:00:00,"GALICIA","180.265","158","5.556","172.152","144","46","2.771.586","1.100.600","2.590","803.415"
2021-09-07 18:00:00,"A.S. A CORUÑA E CEE","42.627","19","1.301","40.699","30","15","623.366","172.469","644","224.461"
2021-09-07 18:00:00,"A.S. FERROL","11.587","2","261","11.091","13","7","178.991","67.976","229","23.603"
2021-09-07 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.555","26","1.050","18.261","21","4","314.508","148.443","238","62.209"
2021-09-07 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.451","18","543","20.470","16","8","324.336","145.128","439","114.928"
2021-09-07 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.276","17","316","20.759","9","4","298.406","107.370","202","132.404"
2021-09-07 18:00:00,"A.S. SANTIAGO E BARBANZA","26.681","26","938","25.384","13","4","429.299","159.545","371","149.149"
2021-09-07 18:00:00,"A.S. VIGO","37.238","41","768","36.015","18","7","606.441","299.904","469","98.704"
2021-09-07 18:00:00,"GALICIA","180.415","149","5.177","172.679","120","49","2.775.347","1.100.835","2.592","805.458"
2021-09-08 18:00:00,"A.S. A CORUÑA E CEE","42.686","61","1.225","40.832","29","14","624.190","172.538","646","224.817"
2021-09-08 18:00:00,"A.S. FERROL","11.590","4","230","11.125","11","5","179.299","67.989","229","23.676"
2021-09-08 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.576","21","950","18.382","20","4","314.939","149.318","238","62.394"
2021-09-08 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.470","17","512","20.520","17","8","325.071","147.225","439","115.187"
2021-09-08 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.290","13","301","20.788","5","4","298.603","107.422","202","132.786"
2021-09-08 18:00:00,"A.S. SANTIAGO E BARBANZA","26.707","26","873","25.474","17","1","429.852","159.573","372","149.608"
2021-09-08 18:00:00,"A.S. VIGO","37.272","33","702","36.115","18","7","607.056","300.856","469","98.914"
2021-09-08 18:00:00,"GALICIA","180.591","175","4.793","173.236","117","43","2.779.010","1.104.921","2.595","807.382"
2021-09-09 18:00:00,"A.S. A CORUÑA E CEE","42.737","46","1.151","40.955","29","13","624.713","172.573","648","225.270"
2021-09-09 18:00:00,"A.S. FERROL","11.593","3","204","11.154","9","5","179.538","67.991","229","23.714"
2021-09-09 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.603","27","880","18.478","17","5","315.398","149.893","239","62.528"
2021-09-09 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.485","20","479","20.568","0","0","325.403","147.233","439","115.477"
2021-09-09 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.298","8","263","20.834","5","4","298.792","107.462","202","133.232"
2021-09-09 18:00:00,"A.S. SANTIAGO E BARBANZA","26.725","23","773","25.592","16","1","430.424","159.580","372","149.920"
2021-09-09 18:00:00,"A.S. VIGO","37.296","21","636","36.205","17","7","607.736","301.717","469","99.142"
2021-09-09 18:00:00,"GALICIA","180.737","148","4.386","173.786","93","35","2.782.004","1.106.449","2.598","809.283"
2021-09-10 18:00:00,"A.S. A CORUÑA E CEE","42.776","38","1.073","41.071","34","13","625.383","172.638","649","225.622"
